# 256 Phase Test Filters
# Normal Horizontal Scaling Filter

10bit
  -2,   44,  226,  -12
  -2,   44,  226,  -12
  -2,   43,  227,  -12
  -2,   42,  228,  -12
  -2,   41,  228,  -11
  -2,   40,  229,  -11
  -2,   39,  230,  -11
  -2,   38,  231,  -11
  -2,   37,  232,  -11
  -2,   37,  232,  -11
  -1,   35,  233,  -11
  -1,   34,  234,  -11
  -1,   33,  235,  -11
  -1,   32,  235,  -10
  -1,   32,  235,  -10
  -1,   31,  236,  -10
  -1,   30,  237,  -10
  -1,   29,  237,   -9
  -1,   28,  238,   -9
  -1,   28,  238,   -9
  -1,   27,  239,   -9
  -1,   26,  240,   -9
  -1,   26,  240,   -9
  -1,   25,  241,   -9
  -1,   24,  242,   -9
  -1,   23,  242,   -8
  -1,   23,  242,   -8
  -1,   23,  242,   -8
  -1,   21,  243,   -7
  -1,   21,  243,   -7
  -1,   20,  244,   -7
  -1,   19,  244,   -6
  -1,   18,  245,   -6
  -1,   18,  245,   -6
  -1,   17,  246,   -6
  -1,   17,  246,   -6
   0,   16,  246,   -6
   0,   15,  246,   -5
   0,   14,  247,   -5
   0,   13,  247,   -4
   0,   13,  247,   -4
   0,   12,  248,   -4
   0,   12,  248,   -4
   0,   11,  248,   -3
   0,   11,  248,   -3
   0,    9,  249,   -2
   0,    9,  249,   -2
   0,    8,  249,   -1
   0,    8,  249,   -1
   0,    7,  250,   -1
   0,    7,  250,   -1
   0,    6,  250,    0
   0,    6,  249,    1
   0,    6,  249,    1
   0,    5,  250,    1
   0,    5,  249,    2
   0,    5,  249,    2
